id,s_date,fuel_price,max_ws
34,2010-04-30T04:00:00.000Z,2.787,58276
35,2012-01-27T05:00:00.000Z,3.567,58255.4
44,2011-01-07T05:00:00.000Z,2.891,58247.9
5,2010-04-16T04:00:00.000Z,2.808,58233.2
30,2012-10-05T04:00:00.000Z,3.617,58208.9
15,2011-09-30T04:00:00.000Z,3.858,58205.6
45,2011-04-01T04:00:00.000Z,3.638,58193.6
5,2012-05-11T04:00:00.000Z,3.688,58189.2
8,2010-07-30T04:00:00.000Z,2.64,58185.6
45,2011-10-07T04:00:00.000Z,3.583,58162.6
22,2011-01-28T05:00:00.000Z,3.243,58144.5
25,2010-04-02T04:00:00.000Z,2.85,58125.2
15,2010-04-30T04:00:00.000Z,3.042,58123.5
23,2012-01-13T05:00:00.000Z,3.523,58112
45,2011-08-12T04:00:00.000Z,3.812,58100.1
36,2010-09-24T04:00:00.000Z,2.578,58066.7
8,2011-09-30T04:00:00.000Z,3.355,58064.2
7,2012-02-24T05:00:00.000Z,3.129,58056.7
16,2010-08-06T04:00:00.000Z,2.69,58034.9
16,2011-09-23T04:00:00.000Z,3.581,57994.2
18,2012-07-27T04:00:00.000Z,3.701,57959.5
35,2012-01-20T05:00:00.000Z,3.533,57943.5
30,2012-07-06T04:00:00.000Z,3.227,57928.1
15,2010-04-23T04:00:00.000Z,3.021,57891.7
16,2012-04-06T04:00:00.000Z,3.854,57869.1
30,2012-10-19T04:00:00.000Z,3.594,57854.8
7,2011-08-12T04:00:00.000Z,3.542,57838.4
15,2011-07-01T04:00:00.000Z,3.916,57809.1
16,2010-02-05T05:00:00.000Z,2.58,57776.8
5,2010-11-05T04:00:00.000Z,2.689,57772.5
45,2010-09-03T04:00:00.000Z,2.715,57735.7
5,2012-01-20T05:00:00.000Z,3.268,57724.9
37,2011-08-05T04:00:00.000Z,3.684,57681.2
5,2010-07-02T04:00:00.000Z,2.669,57676.4
45,2010-05-28T04:00:00.000Z,2.899,57661.6
16,2011-04-01T04:00:00.000Z,3.461,57659.8
16,2010-04-02T04:00:00.000Z,2.725,57605.4
5,2010-11-12T05:00:00.000Z,2.728,57604.6
36,2010-11-12T05:00:00.000Z,2.705,57597.2
22,2010-04-23T04:00:00.000Z,2.895,57589.3
25,2011-06-03T04:00:00.000Z,3.922,57566.8
30,2010-03-19T04:00:00.000Z,2.72,57564.4
5,2012-09-28T04:00:00.000Z,3.666,57519.1
44,2012-09-14T04:00:00.000Z,3.749,57506.4
16,2011-06-10T04:00:00.000Z,3.735,57497.7
37,2011-07-15T04:00:00.000Z,3.575,57495.7
16,2012-03-02T05:00:00.000Z,3.191,57489.3
38,2012-04-20T04:00:00.000Z,4.222,57453
30,2011-07-01T04:00:00.000Z,3.524,57425.1
45,2012-06-29T04:00:00.000Z,3.506,57404.1
30,2011-09-02T04:00:00.000Z,3.533,57380.2
45,2010-06-11T04:00:00.000Z,2.809,57338.6
5,2011-12-23T05:00:00.000Z,3.112,57307.3
15,2010-05-28T04:00:00.000Z,3.046,57305.4
34,2010-12-31T05:00:00.000Z,2.955,57297
35,2012-07-13T04:00:00.000Z,3.523,57295.6
21,2011-02-11T05:00:00.000Z,3.022,57291.9
30,2011-08-05T04:00:00.000Z,3.684,57262.5
30,2012-09-14T04:00:00.000Z,3.717,57248
16,2011-11-18T05:00:00.000Z,3.479,57247
8,2010-02-26T05:00:00.000Z,2.561,57234.7
45,2011-04-08T04:00:00.000Z,3.72,57228
45,2012-06-08T04:00:00.000Z,3.689,57202.3
30,2010-07-30T04:00:00.000Z,2.64,57199
7,2011-07-29T04:00:00.000Z,3.547,57194.4
37,2011-08-12T04:00:00.000Z,3.638,57180.1
15,2010-05-14T04:00:00.000Z,3.112,57158.1
25,2010-11-12T05:00:00.000Z,2.931,57156
45,2012-03-09T05:00:00.000Z,3.848,57151.7
30,2012-07-13T04:00:00.000Z,3.256,57134.8
36,2010-10-22T04:00:00.000Z,2.698,57131.2
15,2011-10-14T04:00:00.000Z,3.744,57115.8
29,2010-02-05T05:00:00.000Z,2.788,57113.7
7,2010-11-12T05:00:00.000Z,2.737,57112
36,2010-08-27T04:00:00.000Z,2.562,57101.7
16,2010-12-03T05:00:00.000Z,2.712,57100.3
5,2011-09-02T04:00:00.000Z,3.533,57022.5
7,2011-07-01T04:00:00.000Z,3.597,56993.7
30,2011-04-15T04:00:00.000Z,3.743,56977.4
45,2011-02-18T05:00:00.000Z,3.245,56974.8
15,2011-06-03T04:00:00.000Z,4.069,56952
5,2012-10-26T04:00:00.000Z,3.506,56913.2
17,2010-08-06T04:00:00.000Z,2.802,56909
5,2012-05-18T04:00:00.000Z,3.63,56884.1
44,2012-05-11T04:00:00.000Z,3.809,56879.9
35,2011-05-27T04:00:00.000Z,3.985,56864.6
15,2010-06-25T04:00:00.000Z,2.958,56859.8
5,2012-01-13T05:00:00.000Z,3.261,56835
15,2011-02-11T05:00:00.000Z,3.416,56790.1
7,2012-10-19T04:00:00.000Z,3.75,56788.9
16,2011-07-22T04:00:00.000Z,3.545,56782.5
5,2010-10-22T04:00:00.000Z,2.725,56774.8
45,2012-09-07T04:00:00.000Z,3.911,56748.6
15,2011-09-02T04:00:00.000Z,3.879,56742
16,2010-12-31T05:00:00.000Z,2.829,56734.5
8,2010-03-26T04:00:00.000Z,2.732,56730.9
5,2011-09-23T04:00:00.000Z,3.467,56689.9
15,2010-08-27T04:00:00.000Z,2.885,56681.4
45,2011-11-11T05:00:00.000Z,3.53,56680.1
37,2010-06-11T04:00:00.000Z,2.668,56677.9
45,2012-06-22T04:00:00.000Z,3.564,56624.7
15,2011-06-10T04:00:00.000Z,4.025,56598.2
15,2010-10-22T04:00:00.000Z,3.049,56581.3
37,2011-05-13T04:00:00.000Z,3.899,56558.6
16,2011-04-08T04:00:00.000Z,3.532,56535.8
44,2011-12-23T05:00:00.000Z,3.186,56530.4
5,2010-02-26T05:00:00.000Z,2.561,56525.1
25,2012-05-25T04:00:00.000Z,3.798,56505.4
38,2011-03-04T05:00:00.000Z,3.674,56465.4
16,2012-08-03T04:00:00.000Z,3.528,56454.2
37,2011-12-30T05:00:00.000Z,3.129,56430.8
16,2012-07-20T04:00:00.000Z,3.585,56425.5
8,2010-10-29T04:00:00.000Z,2.716,56423.1
30,2010-11-12T05:00:00.000Z,2.728,56394.1
30,2010-07-16T04:00:00.000Z,2.623,56381.8
5,2010-09-10T04:00:00.000Z,2.565,56362
45,2010-02-19T05:00:00.000Z,2.745,56347.1
37,2012-06-22T04:00:00.000Z,3.346,56332.9
7,2011-11-11T05:00:00.000Z,3.505,56312.7
45,2011-02-11T05:00:00.000Z,3.239,56223.8
5,2010-05-07T04:00:00.000Z,2.835,56215.8
7,2012-01-06T05:00:00.000Z,3.095,56206
7,2011-03-04T05:00:00.000Z,3.232,56194.3
45,2012-01-27T05:00:00.000Z,3.567,56173
45,2010-05-07T04:00:00.000Z,2.966,56166.4
36,2011-02-18T05:00:00.000Z,3.017,56164.2
15,2010-08-06T04:00:00.000Z,2.942,56127.6
45,2012-06-01T04:00:00.000Z,3.742,56122.9
5,2011-05-20T04:00:00.000Z,3.907,56088.5
45,2012-10-26T04:00:00.000Z,3.882,56017.5
36,2011-04-08T04:00:00.000Z,3.645,56012.5
5,2012-02-17T05:00:00.000Z,3.51,55992.7
30,2011-06-10T04:00:00.000Z,3.648,55974.3
30,2011-08-26T04:00:00.000Z,3.523,55971.1
16,2011-03-18T04:00:00.000Z,3.406,55969.9
25,2010-06-04T04:00:00.000Z,2.847,55966.5
23,2011-04-29T04:00:00.000Z,3.988,55956.7
36,2011-03-18T04:00:00.000Z,3.487,55943
45,2011-09-23T04:00:00.000Z,3.711,55931.2
25,2012-01-13T05:00:00.000Z,3.513,55929.2
8,2010-10-01T04:00:00.000Z,2.603,55924
45,2012-07-13T04:00:00.000Z,3.523,55919.2
25,2012-04-06T04:00:00.000Z,3.996,55915.7
45,2012-04-27T04:00:00.000Z,4.004,55914.5
45,2012-05-11T04:00:00.000Z,3.889,55907.1
7,2011-02-04T05:00:00.000Z,3.011,55889.7
45,2012-01-13T05:00:00.000Z,3.513,55881.5
30,2010-07-09T04:00:00.000Z,2.642,55866.6
7,2011-09-09T04:00:00.000Z,3.566,55865.7
44,2012-04-06T04:00:00.000Z,3.793,55854.6
35,2011-01-14T05:00:00.000Z,3.205,55818.6
7,2011-12-09T05:00:00.000Z,3.331,55794.7
38,2011-07-01T04:00:00.000Z,3.842,55793.8
16,2012-09-21T04:00:00.000Z,3.765,55778
44,2011-02-11T05:00:00.000Z,3.034,55761.6
5,2010-10-08T04:00:00.000Z,2.633,55755.9
45,2011-07-29T04:00:00.000Z,3.829,55726.7
5,2012-10-19T04:00:00.000Z,3.594,55725.8
15,2012-03-02T05:00:00.000Z,3.983,55702
16,2010-04-16T04:00:00.000Z,2.765,55685.3
25,2010-06-18T04:00:00.000Z,2.78,55656.1
30,2012-06-15T04:00:00.000Z,3.393,55651.8
25,2011-12-16T05:00:00.000Z,3.413,55638.6
45,2011-10-14T04:00:00.000Z,3.541,55638.4
30,2012-09-28T04:00:00.000Z,3.666,55633.4
25,2010-06-25T04:00:00.000Z,2.808,55630.2
16,2011-01-28T05:00:00.000Z,3.008,55561.4
15,2010-03-12T05:00:00.000Z,2.938,55520.5
45,2011-09-30T04:00:00.000Z,3.645,55516.7
15,2012-08-24T04:00:00.000Z,3.997,55495.9
36,2011-01-14T05:00:00.000Z,2.971,55473.1
5,2011-11-18T05:00:00.000Z,3.308,55463.9
45,2011-11-04T04:00:00.000Z,3.551,55410.3
21,2010-02-26T05:00:00.000Z,2.561,55347
15,2012-05-25T04:00:00.000Z,3.979,55328
15,2010-06-18T04:00:00.000Z,2.942,55321.6
7,2012-08-03T04:00:00.000Z,3.528,55319.7
5,2011-10-07T04:00:00.000Z,3.285,55315.2
29,2011-02-11T05:00:00.000Z,3.255,55312.8
5,2011-01-28T05:00:00.000Z,3.01,55307.2
45,2011-09-09T04:00:00.000Z,3.738,55286
16,2010-09-24T04:00:00.000Z,2.793,55279.6
16,2010-12-10T05:00:00.000Z,2.728,55271
30,2011-07-08T04:00:00.000Z,3.48,55267.1
45,2010-07-23T04:00:00.000Z,2.771,55249.4
30,2012-06-22T04:00:00.000Z,3.346,55237.2
5,2011-08-05T04:00:00.000Z,3.684,55232.2
15,2011-12-09T05:00:00.000Z,3.627,55212.2
25,2010-07-30T04:00:00.000Z,2.781,55209.7
25,2011-10-14T04:00:00.000Z,3.541,55204.3
30,2012-08-17T04:00:00.000Z,3.571,55202.5
45,2011-03-18T04:00:00.000Z,3.631,55184.4
21,2011-04-15T04:00:00.000Z,3.743,55159.5
16,2011-01-14T05:00:00.000Z,2.911,55142.7
45,2012-08-03T04:00:00.000Z,3.654,55100.8
30,2010-07-23T04:00:00.000Z,2.608,55051.3
45,2011-09-16T04:00:00.000Z,3.742,55030.3
7,2012-01-20T05:00:00.000Z,3.055,55026.9
15,2010-05-07T04:00:00.000Z,3.095,55026.4
25,2011-07-15T04:00:00.000Z,3.76,55025.5
36,2010-12-17T05:00:00.000Z,2.852,55019.1
45,2012-01-20T05:00:00.000Z,3.533,55016.9
16,2011-08-12T04:00:00.000Z,3.542,55001.8
45,2010-10-01T04:00:00.000Z,2.707,54996.9
5,2012-03-23T04:00:00.000Z,3.787,54979.6
7,2011-02-11T05:00:00.000Z,3.037,54971.6
15,2011-09-16T04:00:00.000Z,3.937,54962.1
15,2010-11-12T05:00:00.000Z,3.065,54949.7
5,2011-09-30T04:00:00.000Z,3.355,54934.5
15,2012-07-13T04:00:00.000Z,3.689,54906.4
16,2011-06-17T04:00:00.000Z,3.697,54905.6
45,2012-08-10T04:00:00.000Z,3.722,54892.8
30,2010-09-10T04:00:00.000Z,2.565,54879
16,2010-11-19T05:00:00.000Z,2.758,54878.8
44,2012-01-13T05:00:00.000Z,3.056,54871.4
45,2011-11-18T05:00:00.000Z,3.53,54868.9
5,2012-08-10T04:00:00.000Z,3.494,54848.3
36,2011-04-15T04:00:00.000Z,3.763,54804.7
45,2012-10-12T04:00:00.000Z,4,54797.4
16,2012-02-17T05:00:00.000Z,3.113,54791.2
44,2012-02-03T05:00:00.000Z,3.077,54779.2
45,2010-03-05T05:00:00.000Z,2.777,54761.9
25,2011-04-29T04:00:00.000Z,3.962,54758.3
36,2010-12-24T05:00:00.000Z,2.863,54730.3
15,2010-05-21T04:00:00.000Z,3.096,54720.1
45,2010-04-16T04:00:00.000Z,2.899,54708.7
15,2010-11-19T05:00:00.000Z,3.138,54700.2
45,2010-05-21T04:00:00.000Z,2.958,54669.6
30,2012-08-03T04:00:00.000Z,3.417,54653.3
15,2012-08-03T04:00:00.000Z,3.819,54628.8
15,2011-07-22T04:00:00.000Z,3.972,54628.5
9,2012-09-28T04:00:00.000Z,3.666,54602
21,2011-12-09T05:00:00.000Z,3.158,54601.7
45,2011-03-25T04:00:00.000Z,3.625,54583.6
5,2011-02-11T05:00:00.000Z,3.022,54578
16,2012-05-11T04:00:00.000Z,3.87,54572.9
29,2012-02-10T05:00:00.000Z,3.655,54572.2
5,2012-08-03T04:00:00.000Z,3.417,54543.1
45,2012-02-24T05:00:00.000Z,3.739,54536.3
15,2010-12-31T05:00:00.000Z,3.336,54527.8
16,2011-09-30T04:00:00.000Z,3.538,54517
45,2012-03-23T04:00:00.000Z,3.9,54502.9
45,2011-01-21T05:00:00.000Z,3.229,54500.4
15,2010-07-09T04:00:00.000Z,2.94,54483
37,2011-07-08T04:00:00.000Z,3.48,54478
15,2011-04-01T04:00:00.000Z,3.811,54463.2
5,2012-06-22T04:00:00.000Z,3.346,54444.9
5,2011-10-21T04:00:00.000Z,3.353,54429.3
45,2012-10-19T04:00:00.000Z,3.969,54427.6
15,2010-06-04T04:00:00.000Z,3.006,54396.6
16,2010-08-13T04:00:00.000Z,2.723,54367.6
38,2011-08-12T04:00:00.000Z,3.701,54356.2
29,2011-12-16T05:00:00.000Z,3.445,54355.9
30,2012-04-27T04:00:00.000Z,3.814,54354.4
15,2012-07-27T04:00:00.000Z,3.82,54332.4
45,2010-08-13T04:00:00.000Z,2.805,54317.4
25,2010-02-19T05:00:00.000Z,2.745,54315.1
16,2010-07-30T04:00:00.000Z,2.69,54307.9
30,2012-08-24T04:00:00.000Z,3.62,54289.4
30,2012-04-13T04:00:00.000Z,3.891,54277
44,2011-11-11T05:00:00.000Z,3.513,54238.5
44,2011-08-26T04:00:00.000Z,3.57,54219.5
35,2012-06-29T04:00:00.000Z,3.506,54191.4
25,2010-12-10T05:00:00.000Z,3.109,54179.7
36,2010-11-19T05:00:00.000Z,2.741,54123
15,2011-07-15T04:00:00.000Z,3.915,54102.5
16,2010-03-12T05:00:00.000Z,2.684,54081.8
16,2011-07-29T04:00:00.000Z,3.547,54053.9
30,2010-06-11T04:00:00.000Z,2.668,54019.8
38,2011-07-08T04:00:00.000Z,3.705,54012.1
38,2011-01-07T05:00:00.000Z,3.287,53988.3
15,2012-09-28T04:00:00.000Z,4.158,53985.1
37,2010-06-04T04:00:00.000Z,2.705,53965.9
15,2011-05-13T04:00:00.000Z,4.211,53961.4
15,2010-07-16T04:00:00.000Z,2.933,53945.2
5,2012-06-29T04:00:00.000Z,3.286,53934.2
45,2011-02-25T05:00:00.000Z,3.274,53873.1
45,2011-08-19T04:00:00.000Z,3.747,53871.2
30,2010-06-04T04:00:00.000Z,2.705,53832.4
5,2012-08-24T04:00:00.000Z,3.62,53831.5
15,2012-01-20T05:00:00.000Z,3.705,53809.7
38,2011-11-25T05:00:00.000Z,3.622,53796.2
45,2010-02-26T05:00:00.000Z,2.754,53780.8
15,2011-01-14T05:00:00.000Z,3.367,53757.4
15,2011-03-04T05:00:00.000Z,3.605,53747.2
15,2012-07-06T04:00:00.000Z,3.646,53736.4
16,2010-03-26T04:00:00.000Z,2.717,53731.9
8,2011-12-30T05:00:00.000Z,3.129,53727.6
15,2011-02-25T05:00:00.000Z,3.452,53712.2
45,2012-09-14T04:00:00.000Z,3.948,53712
36,2010-12-10T05:00:00.000Z,2.813,53710.6
45,2012-10-05T04:00:00.000Z,3.985,53700.6
30,2012-05-11T04:00:00.000Z,3.688,53677.3
7,2012-02-03T05:00:00.000Z,3.031,53632.3
15,2011-04-15T04:00:00.000Z,3.981,53622.7
15,2012-02-03T05:00:00.000Z,3.796,53619.8
15,2011-08-05T04:00:00.000Z,4.02,53591.3
15,2011-08-12T04:00:00.000Z,3.995,53590.2
30,2011-02-18T05:00:00.000Z,3.045,53582.5
30,2010-08-27T04:00:00.000Z,2.619,53577.5
16,2011-11-11T05:00:00.000Z,3.505,53576.3
38,2012-02-17T05:00:00.000Z,3.781,53548.7
38,2011-09-02T04:00:00.000Z,3.798,53546.3
45,2011-04-15T04:00:00.000Z,3.821,53542.2
21,2011-02-25T05:00:00.000Z,3.065,53539.6
45,2011-04-29T04:00:00.000Z,3.962,53517.8
44,2011-07-01T04:00:00.000Z,3.613,53515.9
38,2011-02-04T05:00:00.000Z,3.348,53496.8
30,2011-09-09T04:00:00.000Z,3.546,53494.7
7,2012-08-10T04:00:00.000Z,3.509,53493.8
25,2012-06-29T04:00:00.000Z,3.506,53475.6
45,2010-08-06T04:00:00.000Z,2.784,53467.2
29,2011-05-13T04:00:00.000Z,4.095,53466.8
30,2012-09-07T04:00:00.000Z,3.73,53458.2
25,2012-07-06T04:00:00.000Z,3.475,53397.4
29,2012-04-06T04:00:00.000Z,3.957,53381.6
45,2012-09-28T04:00:00.000Z,3.997,53381.5
15,2010-08-20T04:00:00.000Z,2.913,53318.5
16,2011-02-04T05:00:00.000Z,3.011,53309.7
7,2012-07-20T04:00:00.000Z,3.585,53274.9
29,2010-12-10T05:00:00.000Z,3.132,53254.6
15,2010-04-09T04:00:00.000Z,2.992,53246.3
44,2012-04-13T04:00:00.000Z,3.833,53232.1
21,2012-02-24T05:00:00.000Z,3.555,53163.8
15,2011-11-11T05:00:00.000Z,3.719,53160.4
5,2012-06-15T04:00:00.000Z,3.393,53158.5
7,2011-06-10T04:00:00.000Z,3.735,53126.2
38,2011-08-26T04:00:00.000Z,3.74,53119.7
36,2011-02-04T05:00:00.000Z,2.98,53062.3
7,2012-06-22T04:00:00.000Z,3.735,52979.5
7,2010-08-13T04:00:00.000Z,2.723,52977.6
35,2011-01-21T05:00:00.000Z,3.229,52948.5
5,2011-08-26T04:00:00.000Z,3.523,52937.1
16,2011-04-15T04:00:00.000Z,3.611,52925.7
45,2010-07-16T04:00:00.000Z,2.783,52894.7
5,2010-04-02T04:00:00.000Z,2.719,52873
15,2012-01-27T05:00:00.000Z,3.737,52855.8
5,2012-08-31T04:00:00.000Z,3.638,52838.1
25,2011-08-26T04:00:00.000Z,3.704,52833.2
16,2012-02-24T05:00:00.000Z,3.129,52800.1
15,2011-10-07T04:00:00.000Z,3.775,52797.6
16,2011-07-08T04:00:00.000Z,3.54,52783.2
45,2011-09-02T04:00:00.000Z,3.703,52776.5
44,2011-01-14T05:00:00.000Z,2.903,52759.4
16,2012-03-16T04:00:00.000Z,3.486,52752.4
16,2010-07-23T04:00:00.000Z,2.691,52747.2
29,2011-01-07T05:00:00.000Z,3.193,52709.2
5,2011-08-12T04:00:00.000Z,3.638,52676.4
30,2011-06-03T04:00:00.000Z,3.699,52668.6
25,2010-08-20T04:00:00.000Z,2.779,52667.2
5,2011-07-22T04:00:00.000Z,3.651,52659.9
25,2012-06-15T04:00:00.000Z,3.62,52652.1
15,2010-09-24T04:00:00.000Z,2.837,52647.9
15,2011-09-23T04:00:00.000Z,3.899,52641.2
45,2010-07-30T04:00:00.000Z,2.781,52630.8
15,2011-10-21T04:00:00.000Z,3.757,52616.2
15,2010-03-05T05:00:00.000Z,2.919,52561.2
15,2010-03-26T04:00:00.000Z,2.963,52557.5
45,2010-05-14T04:00:00.000Z,2.982,52553.9
21,2011-12-30T05:00:00.000Z,3.129,52526.7
44,2010-10-01T04:00:00.000Z,2.853,52526.3
45,2010-11-12T05:00:00.000Z,2.931,52489.8
45,2011-01-14T05:00:00.000Z,3.205,52489.1
45,2011-10-21T04:00:00.000Z,3.57,52476.2
29,2011-03-04T05:00:00.000Z,3.437,52448.9
16,2010-10-01T04:00:00.000Z,2.759,52447
35,2010-09-24T04:00:00.000Z,2.713,52426.9
15,2011-07-08T04:00:00.000Z,3.886,52423.8
30,2010-05-07T04:00:00.000Z,2.835,52415.4
29,2012-07-13T04:00:00.000Z,3.561,52390.6
45,2010-09-17T04:00:00.000Z,2.706,52385.7
36,2011-01-21T05:00:00.000Z,2.98,52376.8
45,2010-02-12T05:00:00.000Z,2.773,52375.4
15,2011-03-11T05:00:00.000Z,3.752,52344.9
16,2011-02-11T05:00:00.000Z,3.037,52341.4
29,2011-03-11T05:00:00.000Z,3.6,52333
16,2010-06-25T04:00:00.000Z,2.715,52309.8
15,2010-02-26T05:00:00.000Z,2.91,52281.1
44,2011-03-04T05:00:00.000Z,3.23,52280.2
44,2012-07-13T04:00:00.000Z,3.595,52262.8
45,2012-08-31T04:00:00.000Z,3.867,52240.8
5,2010-05-21T04:00:00.000Z,2.826,52240.7
21,2012-04-20T04:00:00.000Z,3.877,52197.1
7,2012-06-29T04:00:00.000Z,3.693,52186.5
5,2012-04-27T04:00:00.000Z,3.814,52160.3
30,2010-10-29T04:00:00.000Z,2.716,52153.7
7,2012-07-13T04:00:00.000Z,3.613,52146.8
36,2010-10-29T04:00:00.000Z,2.68,52146.5
7,2012-03-16T04:00:00.000Z,3.486,52134.3
25,2012-02-10T05:00:00.000Z,3.64,52082.9
16,2011-10-07T04:00:00.000Z,3.498,52041.4
15,2010-10-29T04:00:00.000Z,3.055,52034.4
5,2010-06-11T04:00:00.000Z,2.668,51965.5
15,2012-06-22T04:00:00.000Z,3.722,51954.4
16,2011-06-03T04:00:00.000Z,3.763,51946.1
45,2012-07-27T04:00:00.000Z,3.647,51943.8
5,2010-03-05T05:00:00.000Z,2.625,51942.2
30,2010-06-18T04:00:00.000Z,2.637,51933.3
29,2012-01-13T05:00:00.000Z,3.523,51930.7
44,2012-05-25T04:00:00.000Z,3.801,51929
25,2011-04-08T04:00:00.000Z,3.72,51926
38,2011-05-27T04:00:00.000Z,4.087,51911.6
36,2011-03-25T04:00:00.000Z,3.488,51909.5
25,2012-06-22T04:00:00.000Z,3.564,51893.8
16,2012-04-20T04:00:00.000Z,3.936,51891.5
44,2010-12-24T05:00:00.000Z,2.846,51884.2
5,2011-07-08T04:00:00.000Z,3.48,51867.9
35,2011-07-29T04:00:00.000Z,3.829,51857.7
16,2012-05-18T04:00:00.000Z,3.837,51853.6
5,2010-05-28T04:00:00.000Z,2.759,51833.6
25,2012-07-13T04:00:00.000Z,3.523,51806.2
25,2010-08-06T04:00:00.000Z,2.784,51764.5
16,2010-08-20T04:00:00.000Z,2.732,51751.5
45,2010-03-19T04:00:00.000Z,2.844,51715.5
16,2010-06-11T04:00:00.000Z,2.684,51705.5
38,2010-11-26T05:00:00.000Z,3.162,51685.5
36,2010-11-26T05:00:00.000Z,2.725,51678.4
15,2010-07-23T04:00:00.000Z,2.924,51670.4
25,2010-03-05T05:00:00.000Z,2.777,51616
7,2011-03-18T04:00:00.000Z,3.406,51599.1
5,2011-06-24T04:00:00.000Z,3.594,51591.8
21,2010-08-13T04:00:00.000Z,2.692,51591.7
16,2011-12-09T05:00:00.000Z,3.331,51588.4
38,2011-07-29T04:00:00.000Z,3.805,51573.5
21,2011-07-22T04:00:00.000Z,3.651,51559.7
25,2010-10-08T04:00:00.000Z,2.764,51541.6
15,2010-10-15T04:00:00.000Z,2.999,51514.7
45,2010-09-10T04:00:00.000Z,2.699,51471.7
15,2011-08-19T04:00:00.000Z,3.942,51456.8
21,2011-06-17T04:00:00.000Z,3.637,51445.6
15,2010-10-08T04:00:00.000Z,2.903,51443.3
7,2012-08-24T04:00:00.000Z,3.558,51422.5
45,2011-03-11T05:00:00.000Z,3.582,51415.9
15,2010-06-11T04:00:00.000Z,2.972,51414.7
35,2012-05-25T04:00:00.000Z,3.798,51403.5
5,2010-12-17T05:00:00.000Z,2.869,51386.8
16,2011-08-05T04:00:00.000Z,3.554,51382.3
21,2011-04-01T04:00:00.000Z,3.524,51379.5
21,2011-07-01T04:00:00.000Z,3.524,51329.7
15,2011-04-08T04:00:00.000Z,3.895,51307
38,2011-09-09T04:00:00.000Z,3.913,51304.2
45,2010-04-23T04:00:00.000Z,2.902,51259
44,2012-05-04T04:00:00.000Z,3.831,51256.4
45,2010-10-22T04:00:00.000Z,2.917,51242.3
15,2012-05-18T04:00:00.000Z,4.029,51241
45,2012-08-24T04:00:00.000Z,3.834,51222
7,2012-07-27T04:00:00.000Z,3.57,51191.2
44,2011-02-04T05:00:00.000Z,2.974,51186.9
21,2012-03-02T05:00:00.000Z,3.63,51186
16,2010-04-09T04:00:00.000Z,2.75,51162.1
7,2010-07-09T04:00:00.000Z,2.711,51152.8
7,2012-09-07T04:00:00.000Z,3.596,51151.7
21,2011-07-29T04:00:00.000Z,3.682,51142.2
25,2010-06-11T04:00:00.000Z,2.809,51127.5
16,2010-03-05T05:00:00.000Z,2.62,51112.7
45,2010-03-12T05:00:00.000Z,2.818,51091.2
44,2011-11-18T05:00:00.000Z,3.489,51080.2
25,2011-11-18T05:00:00.000Z,3.53,51052.5
15,2012-04-13T04:00:00.000Z,4.187,51048
15,2012-04-20T04:00:00.000Z,4.17,51006.3
15,2010-03-19T04:00:00.000Z,2.96,50998.5
44,2012-02-17T05:00:00.000Z,3.119,50994.2
21,2010-04-16T04:00:00.000Z,2.808,50979.8
7,2012-01-13T05:00:00.000Z,3.077,50974.1
44,2012-03-30T04:00:00.000Z,3.734,50955.3
5,2011-10-14T04:00:00.000Z,3.274,50951.8
5,2011-04-29T04:00:00.000Z,3.81,50945.3
36,2011-02-11T05:00:00.000Z,3.009,50928.9
21,2012-08-17T04:00:00.000Z,3.571,50917.2
21,2010-03-05T05:00:00.000Z,2.625,50898.2
15,2012-10-05T04:00:00.000Z,4.151,50882
35,2011-07-01T04:00:00.000Z,3.748,50859.9
21,2012-06-22T04:00:00.000Z,3.346,50838.4
8,2010-12-31T05:00:00.000Z,2.943,50834.5
21,2010-07-23T04:00:00.000Z,2.608,50804.6
15,2012-04-06T04:00:00.000Z,4.143,50791.8
25,2010-07-09T04:00:00.000Z,2.793,50790.2
15,2011-08-26T04:00:00.000Z,3.906,50786.3
38,2011-06-24T04:00:00.000Z,3.898,50727.1
38,2011-01-28T05:00:00.000Z,3.342,50725.3
25,2010-04-16T04:00:00.000Z,2.899,50668
36,2011-08-12T04:00:00.000Z,3.608,50666.9
44,2010-11-26T05:00:00.000Z,2.83,50658.9
16,2010-06-18T04:00:00.000Z,2.674,50655.7
21,2011-08-12T04:00:00.000Z,3.638,50652.7
5,2011-03-11T05:00:00.000Z,3.459,50638.6
21,2011-11-18T05:00:00.000Z,3.308,50625.9
25,2011-08-12T04:00:00.000Z,3.812,50600.9
15,2012-06-15T04:00:00.000Z,3.786,50580.1
35,2011-06-10T04:00:00.000Z,3.881,50569.1
29,2010-02-19T05:00:00.000Z,2.747,50563
38,2010-03-05T05:00:00.000Z,2.987,50560.2
21,2012-06-15T04:00:00.000Z,3.393,50553.1
16,2012-03-30T04:00:00.000Z,3.75,50545.8
29,2012-04-13T04:00:00.000Z,4.025,50544.5
29,2012-02-17T05:00:00.000Z,3.703,50526.5
30,2012-06-01T04:00:00.000Z,3.501,50509
45,2010-04-30T04:00:00.000Z,2.921,50500
44,2011-11-25T05:00:00.000Z,3.445,50492.9
5,2012-03-16T04:00:00.000Z,3.734,50490.8
44,2012-03-02T05:00:00.000Z,3.242,50470
5,2011-03-25T04:00:00.000Z,3.473,50469.8
45,2010-11-19T05:00:00.000Z,3,50462.9
