id,s_date,temperature,max_ws
7,2012-02-03T05:00:00.000Z,22.2,53632.3
15,2011-04-15T04:00:00.000Z,48.63,53622.7
15,2012-02-03T05:00:00.000Z,35.3,53619.8
15,2011-08-05T04:00:00.000Z,73.63,53591.3
15,2011-08-12T04:00:00.000Z,70.63,53590.2
30,2011-02-18T05:00:00.000Z,59.87,53582.5
30,2010-08-27T04:00:00.000Z,86.2,53577.5
16,2011-11-11T05:00:00.000Z,29.56,53576.3
38,2012-02-17T05:00:00.000Z,51.8,53548.7
38,2011-09-02T04:00:00.000Z,93.66,53546.3
45,2011-04-15T04:00:00.000Z,53.69,53542.2
21,2011-02-25T05:00:00.000Z,61.27,53539.6
45,2011-04-29T04:00:00.000Z,66.18,53517.8
44,2011-07-01T04:00:00.000Z,74.29,53515.9
38,2011-02-04T05:00:00.000Z,45.14,53496.8
30,2011-09-09T04:00:00.000Z,78.87,53494.7
7,2012-08-10T04:00:00.000Z,63.41,53493.8
25,2012-06-29T04:00:00.000Z,69.84,53475.6
45,2010-08-06T04:00:00.000Z,77.17,53467.2
29,2011-05-13T04:00:00.000Z,57.71,53466.8
30,2012-09-07T04:00:00.000Z,88.4,53458.2
25,2012-07-06T04:00:00.000Z,75.52,53397.4
29,2012-04-06T04:00:00.000Z,46.38,53381.6
45,2012-09-28T04:00:00.000Z,64.88,53381.5
15,2010-08-20T04:00:00.000Z,71.1,53318.5
16,2011-02-04T05:00:00.000Z,13.64,53309.7
7,2012-07-20T04:00:00.000Z,62.87,53274.9
29,2010-12-10T05:00:00.000Z,28.43,53254.6
15,2010-04-09T04:00:00.000Z,57.77,53246.3
44,2012-04-13T04:00:00.000Z,51.7,53232.1
21,2012-02-24T05:00:00.000Z,54.81,53163.8
15,2011-11-11T05:00:00.000Z,47.13,53160.4
5,2012-06-15T04:00:00.000Z,81.64,53158.5
7,2011-06-10T04:00:00.000Z,53.3,53126.2
38,2011-08-26T04:00:00.000Z,94.61,53119.7
36,2011-02-04T05:00:00.000Z,46.68,53062.3
7,2012-06-22T04:00:00.000Z,63.69,52979.5
7,2010-08-13T04:00:00.000Z,60.13,52977.6
35,2011-01-21T05:00:00.000Z,30.13,52948.5
5,2011-08-26T04:00:00.000Z,89.18,52937.1
16,2011-04-15T04:00:00.000Z,34.59,52925.7
45,2010-07-16T04:00:00.000Z,77.84,52894.7
5,2010-04-02T04:00:00.000Z,63.18,52873
15,2012-01-27T05:00:00.000Z,30.87,52855.8
5,2012-08-31T04:00:00.000Z,84.25,52838.1
25,2011-08-26T04:00:00.000Z,66.8,52833.2
16,2012-02-24T05:00:00.000Z,26.21,52800.1
15,2011-10-07T04:00:00.000Z,51.24,52797.6
16,2011-07-08T04:00:00.000Z,65,52783.2
45,2011-09-02T04:00:00.000Z,70.63,52776.5
44,2011-01-14T05:00:00.000Z,20.6,52759.4
16,2012-03-16T04:00:00.000Z,38.02,52752.4
16,2010-07-23T04:00:00.000Z,70.67,52747.2
29,2011-01-07T05:00:00.000Z,32.56,52709.2
5,2011-08-12T04:00:00.000Z,90.16,52676.4
30,2011-06-03T04:00:00.000Z,83.82,52668.6
25,2010-08-20T04:00:00.000Z,71.81,52667.2
5,2011-07-22T04:00:00.000Z,86.97,52659.9
25,2012-06-15T04:00:00.000Z,68.34,52652.1
15,2010-09-24T04:00:00.000Z,62.53,52647.9
15,2011-09-23T04:00:00.000Z,59,52641.2
45,2010-07-30T04:00:00.000Z,79.78,52630.8
15,2011-10-21T04:00:00.000Z,51.67,52616.2
15,2010-03-05T05:00:00.000Z,31.79,52561.2
15,2010-03-26T04:00:00.000Z,39.53,52557.5
45,2010-05-14T04:00:00.000Z,54.26,52553.9
21,2011-12-30T05:00:00.000Z,45.16,52526.7
44,2010-10-01T04:00:00.000Z,68.74,52526.3
45,2010-11-12T05:00:00.000Z,46.14,52489.8
45,2011-01-14T05:00:00.000Z,24.78,52489.1
45,2011-10-21T04:00:00.000Z,59.6,52476.2
29,2011-03-04T05:00:00.000Z,33.52,52448.9
16,2010-10-01T04:00:00.000Z,59.39,52447
35,2010-09-24T04:00:00.000Z,67.08,52426.9
15,2011-07-08T04:00:00.000Z,73.47,52423.8
30,2010-05-07T04:00:00.000Z,70.87,52415.4
29,2012-07-13T04:00:00.000Z,75.81,52390.6
45,2010-09-17T04:00:00.000Z,66.55,52385.7
36,2011-01-21T05:00:00.000Z,51.18,52376.8
45,2010-02-12T05:00:00.000Z,27.73,52375.4
15,2011-03-11T05:00:00.000Z,34.27,52344.9
16,2011-02-11T05:00:00.000Z,15.02,52341.4
29,2011-03-11T05:00:00.000Z,41.42,52333
16,2010-06-25T04:00:00.000Z,62.37,52309.8
15,2010-02-26T05:00:00.000Z,29.87,52281.1
44,2011-03-04T05:00:00.000Z,34.23,52280.2
44,2012-07-13T04:00:00.000Z,83.68,52262.8
45,2012-08-31T04:00:00.000Z,75.09,52240.8
5,2010-05-21T04:00:00.000Z,75.2,52240.7
21,2012-04-20T04:00:00.000Z,66.97,52197.1
7,2012-06-29T04:00:00.000Z,68.84,52186.5
5,2012-04-27T04:00:00.000Z,68.96,52160.3
30,2010-10-29T04:00:00.000Z,67.51,52153.7
7,2012-07-13T04:00:00.000Z,64.21,52146.8
36,2010-10-29T04:00:00.000Z,76.22,52146.5
7,2012-03-16T04:00:00.000Z,37.29,52134.3
25,2012-02-10T05:00:00.000Z,32.47,52082.9
16,2011-10-07T04:00:00.000Z,48.91,52041.4
15,2010-10-29T04:00:00.000Z,55.09,52034.4
5,2010-06-11T04:00:00.000Z,80.7,51965.5
15,2012-06-22T04:00:00.000Z,74.28,51954.4
16,2011-06-03T04:00:00.000Z,54.08,51946.1
45,2012-07-27T04:00:00.000Z,77.2,51943.8
5,2010-03-05T05:00:00.000Z,48.89,51942.2
30,2010-06-18T04:00:00.000Z,86.18,51933.3
29,2012-01-13T05:00:00.000Z,39,51930.7
44,2012-05-25T04:00:00.000Z,62.39,51929
25,2011-04-08T04:00:00.000Z,42.11,51926
38,2011-05-27T04:00:00.000Z,76.67,51911.6
36,2011-03-25T04:00:00.000Z,71.07,51909.5
25,2012-06-22T04:00:00.000Z,73.52,51893.8
16,2012-04-20T04:00:00.000Z,43.61,51891.5
44,2010-12-24T05:00:00.000Z,34.9,51884.2
5,2011-07-08T04:00:00.000Z,86.64,51867.9
35,2011-07-29T04:00:00.000Z,79.41,51857.7
16,2012-05-18T04:00:00.000Z,56.74,51853.6
5,2010-05-28T04:00:00.000Z,79.81,51833.6
25,2012-07-13T04:00:00.000Z,73.87,51806.2
25,2010-08-06T04:00:00.000Z,71.79,51764.5
16,2010-08-20T04:00:00.000Z,63.59,51751.5
45,2010-03-19T04:00:00.000Z,48.79,51715.5
16,2010-06-11T04:00:00.000Z,62.63,51705.5
38,2010-11-26T05:00:00.000Z,47.66,51685.5
36,2010-11-26T05:00:00.000Z,67.73,51678.4
15,2010-07-23T04:00:00.000Z,73.2,51670.4
25,2010-03-05T05:00:00.000Z,29.45,51616
7,2011-03-18T04:00:00.000Z,27.69,51599.1
5,2011-06-24T04:00:00.000Z,84.76,51591.8
21,2010-08-13T04:00:00.000Z,89.65,51591.7
16,2011-12-09T05:00:00.000Z,14.44,51588.4
38,2011-07-29T04:00:00.000Z,93.29,51573.5
21,2011-07-22T04:00:00.000Z,90.27,51559.7
25,2010-10-08T04:00:00.000Z,48.46,51541.6
15,2010-10-15T04:00:00.000Z,49.96,51514.7
45,2010-09-10T04:00:00.000Z,70.87,51471.7
15,2011-08-19T04:00:00.000Z,70.41,51456.8
21,2011-06-17T04:00:00.000Z,87.54,51445.6
15,2010-10-08T04:00:00.000Z,52.19,51443.3
7,2012-08-24T04:00:00.000Z,59.27,51422.5
45,2011-03-11T05:00:00.000Z,45.01,51415.9
15,2010-06-11T04:00:00.000Z,61.04,51414.7
35,2012-05-25T04:00:00.000Z,64.77,51403.5
5,2010-12-17T05:00:00.000Z,51.61,51386.8
16,2011-08-05T04:00:00.000Z,63.96,51382.3
21,2011-04-01T04:00:00.000Z,56.36,51379.5
21,2011-07-01T04:00:00.000Z,87.57,51329.7
15,2011-04-08T04:00:00.000Z,40.94,51307
38,2011-09-09T04:00:00.000Z,88,51304.2
45,2010-04-23T04:00:00.000Z,53.47,51259
44,2012-05-04T04:00:00.000Z,54.41,51256.4
45,2010-10-22T04:00:00.000Z,53.15,51242.3
15,2012-05-18T04:00:00.000Z,58.84,51241
45,2012-08-24T04:00:00.000Z,72.62,51222
7,2012-07-27T04:00:00.000Z,64.6,51191.2
44,2011-02-04T05:00:00.000Z,23.35,51186.9
21,2012-03-02T05:00:00.000Z,59.3,51186
16,2010-04-09T04:00:00.000Z,34.21,51162.1
7,2010-07-09T04:00:00.000Z,58,51152.8
7,2012-09-07T04:00:00.000Z,57.84,51151.7
21,2011-07-29T04:00:00.000Z,91.56,51142.2
25,2010-06-11T04:00:00.000Z,63.68,51127.5
16,2010-03-05T05:00:00.000Z,27.92,51112.7
45,2010-03-12T05:00:00.000Z,45.8,51091.2
44,2011-11-18T05:00:00.000Z,40.65,51080.2
25,2011-11-18T05:00:00.000Z,46.41,51052.5
15,2012-04-13T04:00:00.000Z,43.52,51048
15,2012-04-20T04:00:00.000Z,54.47,51006.3
15,2010-03-19T04:00:00.000Z,44.69,50998.5
44,2012-02-17T05:00:00.000Z,36.57,50994.2
21,2010-04-16T04:00:00.000Z,67.87,50979.8
7,2012-01-13T05:00:00.000Z,7.46,50974.1
44,2012-03-30T04:00:00.000Z,53.2,50955.3
5,2011-10-14T04:00:00.000Z,72.36,50951.8
5,2011-04-29T04:00:00.000Z,74.75,50945.3
36,2011-02-11T05:00:00.000Z,41.16,50928.9
21,2012-08-17T04:00:00.000Z,85.55,50917.2
21,2010-03-05T05:00:00.000Z,48.61,50898.2
15,2012-10-05T04:00:00.000Z,59.57,50882
35,2011-07-01T04:00:00.000Z,73.76,50859.9
21,2012-06-22T04:00:00.000Z,81.78,50838.4
8,2010-12-31T05:00:00.000Z,41.47,50834.5
21,2010-07-23T04:00:00.000Z,87.17,50804.6
15,2012-04-06T04:00:00.000Z,40.01,50791.8
25,2010-07-09T04:00:00.000Z,75.24,50790.2
15,2011-08-26T04:00:00.000Z,69.19,50786.3
38,2011-06-24T04:00:00.000Z,88.95,50727.1
38,2011-01-28T05:00:00.000Z,50.74,50725.3
25,2010-04-16T04:00:00.000Z,52.16,50668
36,2011-08-12T04:00:00.000Z,87.64,50666.9
44,2010-11-26T05:00:00.000Z,28.22,50658.9
16,2010-06-18T04:00:00.000Z,52.4,50655.7
21,2011-08-12T04:00:00.000Z,92.32,50652.7
5,2011-03-11T05:00:00.000Z,55.74,50638.6
21,2011-11-18T05:00:00.000Z,61.9,50625.9
25,2011-08-12T04:00:00.000Z,70.93,50600.9
15,2012-06-15T04:00:00.000Z,67.7,50580.1
35,2011-06-10T04:00:00.000Z,73.26,50569.1
29,2010-02-19T05:00:00.000Z,31.96,50563
38,2010-03-05T05:00:00.000Z,53.77,50560.2
21,2012-06-15T04:00:00.000Z,81.51,50553.1
16,2012-03-30T04:00:00.000Z,48.29,50545.8
29,2012-04-13T04:00:00.000Z,49.89,50544.5
29,2012-02-17T05:00:00.000Z,36.25,50526.5
30,2012-06-01T04:00:00.000Z,79.24,50509
45,2010-04-30T04:00:00.000Z,53.15,50500
44,2011-11-25T05:00:00.000Z,38.89,50492.9
5,2012-03-16T04:00:00.000Z,63.55,50490.8
44,2012-03-02T05:00:00.000Z,32.36,50470
5,2011-03-25T04:00:00.000Z,70.71,50469.8
45,2010-11-19T05:00:00.000Z,50.02,50462.9
15,2011-04-29T04:00:00.000Z,55.46,50459.1
15,2012-01-13T05:00:00.000Z,36.26,50445.4
15,2012-02-17T05:00:00.000Z,30.26,50411.7
5,2010-07-16T04:00:00.000Z,83.98,50405
21,2012-03-16T04:00:00.000Z,63.39,50403.4
25,2011-10-07T04:00:00.000Z,50.82,50381.9
15,2011-12-30T05:00:00.000Z,31.44,50366.8
44,2012-09-07T04:00:00.000Z,70.65,50360.8
44,2012-01-06T05:00:00.000Z,33.8,50359.7
15,2012-06-29T04:00:00.000Z,68.91,50355.6
5,2011-02-25T05:00:00.000Z,63.35,50333.8
44,2012-02-10T05:00:00.000Z,33.73,50317.7
5,2010-06-04T04:00:00.000Z,79.54,50309.3
45,2010-08-20T04:00:00.000Z,76.01,50304.4
38,2011-04-01T04:00:00.000Z,63.63,50302.2
36,2011-04-22T04:00:00.000Z,74.57,50299.8
38,2011-04-22T04:00:00.000Z,72.12,50297.7
38,2010-11-05T04:00:00.000Z,65.49,50292
21,2011-04-22T04:00:00.000Z,70.79,50271.4
25,2010-09-03T04:00:00.000Z,71.17,50271.1
25,2010-05-21T04:00:00.000Z,57.17,50258
36,2011-06-17T04:00:00.000Z,84.43,50253.7
7,2011-09-02T04:00:00.000Z,53.4,50241.4
7,2012-08-17T04:00:00.000Z,59.66,50206.3
25,2012-07-20T04:00:00.000Z,74.32,50199
7,2012-03-23T04:00:00.000Z,35.06,50166.9
16,2011-05-06T04:00:00.000Z,38.64,50149.2
36,2011-03-11T05:00:00.000Z,59.15,50140
44,2012-06-15T04:00:00.000Z,65.97,50128.1
15,2010-07-30T04:00:00.000Z,72.04,50121.6
36,2010-11-05T04:00:00.000Z,62.72,50115.6
44,2012-04-20T04:00:00.000Z,50.24,50099.9
25,2011-09-02T04:00:00.000Z,67.2,50094.6
25,2010-04-09T04:00:00.000Z,61.36,50087.4
45,2010-10-15T04:00:00.000Z,58.61,50083.4
21,2010-06-18T04:00:00.000Z,86.18,50039.6
21,2011-08-05T04:00:00.000Z,94.22,50037.5
25,2010-02-26T05:00:00.000Z,29.16,50034.7
44,2010-11-12T05:00:00.000Z,42.55,49996.4
21,2010-06-25T04:00:00.000Z,87.01,49984.9
16,2012-10-05T04:00:00.000Z,50.46,49951.4
21,2012-04-13T04:00:00.000Z,69.03,49926.5
5,2011-03-18T04:00:00.000Z,64.31,49921.7
36,2011-04-01T04:00:00.000Z,67.31,49919.2
44,2011-06-10T04:00:00.000Z,61.39,49909.2
36,2011-08-05T04:00:00.000Z,86.71,49906.8
21,2010-09-03T04:00:00.000Z,82.57,49861.8
7,2012-06-15T04:00:00.000Z,59.33,49854.8
29,2011-07-08T04:00:00.000Z,74.22,49847.9
36,2011-03-04T05:00:00.000Z,64.55,49825.2
16,2010-05-07T04:00:00.000Z,37.43,49809.2
15,2010-09-10T04:00:00.000Z,62.36,49808.3
35,2010-12-31T05:00:00.000Z,29.59,49797.9
21,2011-06-03T04:00:00.000Z,83.82,49776.9
21,2010-06-04T04:00:00.000Z,82.68,49766.8
16,2012-08-10T04:00:00.000Z,70.24,49762.5
21,2011-03-18T04:00:00.000Z,63.26,49758.6
38,2011-04-08T04:00:00.000Z,64.47,49754.8
29,2012-06-08T04:00:00.000Z,61.71,49731.3
38,2010-02-05T05:00:00.000Z,49.47,49727.3
29,2011-08-26T04:00:00.000Z,72.22,49714.3
16,2012-05-04T04:00:00.000Z,51.34,49713.3
25,2012-03-02T05:00:00.000Z,36.01,49711.6
5,2010-05-14T04:00:00.000Z,74.79,49704
25,2011-06-10T04:00:00.000Z,71.45,49702.8
25,2011-07-29T04:00:00.000Z,74.72,49675.7
25,2011-01-07T05:00:00.000Z,29,49666.9
16,2010-02-19T05:00:00.000Z,21.13,49663.5
16,2010-12-17T05:00:00.000Z,26.01,49653.2
7,2012-08-31T04:00:00.000Z,60.46,49606.3
15,2012-08-10T04:00:00.000Z,73.99,49603.9
7,2011-12-02T05:00:00.000Z,20.38,49587.5
16,2012-07-06T04:00:00.000Z,70.49,49578.1
5,2010-08-06T04:00:00.000Z,86.1,49568
29,2011-08-19T04:00:00.000Z,71.3,49561
44,2011-09-30T04:00:00.000Z,68.28,49544.8
16,2012-06-29T04:00:00.000Z,77.31,49534.3
29,2010-03-05T05:00:00.000Z,36.82,49503.3
25,2012-08-24T04:00:00.000Z,64.53,49471.7
5,2011-06-03T04:00:00.000Z,83.81,49463.6
25,2012-08-31T04:00:00.000Z,68.55,49446.2
7,2011-08-26T04:00:00.000Z,57.6,49428.1
44,2012-02-24T05:00:00.000Z,35.38,49398.7
21,2012-03-09T05:00:00.000Z,57.16,49396.4
21,2010-06-11T04:00:00.000Z,83.51,49391.7
21,2011-07-08T04:00:00.000Z,89.16,49388.2
44,2012-04-27T04:00:00.000Z,64.8,49385.2
21,2010-07-16T04:00:00.000Z,85.61,49378
21,2010-12-03T05:00:00.000Z,50.43,49336.8
21,2011-01-21T05:00:00.000Z,42.72,49316.6
7,2011-10-28T04:00:00.000Z,28.82,49302.8
21,2012-03-23T04:00:00.000Z,62.96,49285.1
45,2010-03-26T04:00:00.000Z,54.36,49277.1
25,2011-07-01T04:00:00.000Z,66.61,49269.8
5,2012-02-24T05:00:00.000Z,57.75,49267.6
21,2011-11-11T05:00:00.000Z,59.8,49266.7
36,2011-08-19T04:00:00.000Z,87.24,49246.7
15,2012-10-26T04:00:00.000Z,55.75,49244
25,2010-04-23T04:00:00.000Z,46.12,49240.7
21,2012-02-17T05:00:00.000Z,45.03,49227
29,2011-12-02T05:00:00.000Z,49.11,49193.4
38,2011-10-28T04:00:00.000Z,67.41,49155.6
15,2011-04-22T04:00:00.000Z,41.37,49150
5,2010-09-17T04:00:00.000Z,82.28,49148.4
38,2011-02-11T05:00:00.000Z,51.3,49141.7
25,2011-05-27T04:00:00.000Z,67.18,49137.7
7,2011-07-15T04:00:00.000Z,54.37,49136.1
25,2010-07-16T04:00:00.000Z,73.43,49132.3
7,2010-08-06T04:00:00.000Z,61.7,49130.2
33,2010-05-14T04:00:00.000Z,76.8,49129.8
38,2011-03-25T04:00:00.000Z,54.4,49104.8
15,2011-10-28T04:00:00.000Z,45.54,49091.6
21,2012-04-06T04:00:00.000Z,69.02,49089.4
21,2011-06-24T04:00:00.000Z,85.72,49086.9
25,2011-03-04T05:00:00.000Z,31.59,49086.1
29,2010-03-26T04:00:00.000Z,48.56,49085
29,2012-05-04T04:00:00.000Z,50.75,49040.3
25,2011-02-04T05:00:00.000Z,23.94,49013.3
25,2012-08-03T04:00:00.000Z,72.08,49003.8
15,2011-03-25T04:00:00.000Z,32.63,48973.6
25,2010-11-05T04:00:00.000Z,38.8,48960.6
45,2010-08-27T04:00:00.000Z,71.36,48959.2
5,2011-04-22T04:00:00.000Z,74.34,48957.6
38,2010-08-06T04:00:00.000Z,92.95,48928.2
16,2010-10-15T04:00:00.000Z,45,48924.2
29,2010-04-02T04:00:00.000Z,44.96,48921.7
5,2010-07-09T04:00:00.000Z,81.14,48916.8
44,2011-05-27T04:00:00.000Z,54.62,48914.2
15,2010-09-03T04:00:00.000Z,73.17,48902.3
44,2010-11-19T05:00:00.000Z,42,48899.4
21,2011-07-15T04:00:00.000Z,91.05,48883.1
5,2010-06-18T04:00:00.000Z,83.91,48874.6
45,2010-09-24T04:00:00.000Z,68.59,48853.9
15,2011-03-18T04:00:00.000Z,40.23,48847.3
7,2010-06-04T04:00:00.000Z,53.63,48845.8
25,2012-03-30T04:00:00.000Z,47.92,48823.9
21,2012-06-29T04:00:00.000Z,88.05,48811.1
29,2011-07-01T04:00:00.000Z,70.8,48803.6
21,2011-06-10T04:00:00.000Z,84.71,48787.9
21,2011-03-11T05:00:00.000Z,54.69,48782.1
16,2011-05-20T04:00:00.000Z,43.95,48779
5,2010-10-15T04:00:00.000Z,68.11,48771.2
21,2011-05-20T04:00:00.000Z,68.36,48771.2
36,2011-05-06T04:00:00.000Z,69.56,48755.7
21,2010-07-09T04:00:00.000Z,81.67,48746.8
25,2011-07-22T04:00:00.000Z,78.1,48737.9
7,2011-08-19T04:00:00.000Z,56.06,48731.6
25,2011-02-18T05:00:00.000Z,38.42,48726.5
44,2012-05-18T04:00:00.000Z,65.17,48707.5
21,2012-08-10T04:00:00.000Z,89.57,48706.1
7,2011-02-25T05:00:00.000Z,17.46,48673.9
25,2011-12-30T05:00:00.000Z,32.42,48652.5
45,2010-10-08T04:00:00.000Z,56.49,48613.4
21,2010-05-28T04:00:00.000Z,80.94,48613
25,2012-09-21T04:00:00.000Z,57.6,48607.1
16,2011-01-21T05:00:00.000Z,28.6,48594.7
21,2012-06-08T04:00:00.000Z,79.47,48594.4
15,2011-07-29T04:00:00.000Z,74.67,48587.4
15,2011-09-09T04:00:00.000Z,67.59,48582.2
16,2012-01-20T05:00:00.000Z,29.3,48581.9
29,2012-03-02T05:00:00.000Z,37.47,48580.7
21,2011-10-21T04:00:00.000Z,65.16,48566.9
5,2011-07-15T04:00:00.000Z,88.64,48556.7
25,2010-10-29T04:00:00.000Z,55.72,48531.4
44,2011-09-23T04:00:00.000Z,63.6,48493.7
5,2012-09-21T04:00:00.000Z,71.09,48492.7
21,2012-07-06T04:00:00.000Z,85.26,48490.9
21,2011-12-02T05:00:00.000Z,48.72,48480.1
36,2011-01-07T05:00:00.000Z,54.11,48464.3
15,2012-10-19T04:00:00.000Z,52.89,48454.9
25,2010-02-05T05:00:00.000Z,21.1,48441.9
16,2011-02-18T05:00:00.000Z,27.18,48441.3
45,2010-04-09T04:00:00.000Z,65.45,48433.2
7,2012-06-08T04:00:00.000Z,63.07,48409.9
25,2010-07-23T04:00:00.000Z,75.37,48408.5
16,2012-06-22T04:00:00.000Z,70.41,48405.3
36,2011-07-15T04:00:00.000Z,85.63,48389.9
21,2011-01-14T05:00:00.000Z,34.14,48372.5
5,2011-04-15T04:00:00.000Z,72.02,48347.9
29,2012-01-06T05:00:00.000Z,34.61,48345.3
21,2010-07-02T04:00:00.000Z,82.29,48261.4
25,2012-01-27T05:00:00.000Z,32.24,48252.3
25,2012-06-08T04:00:00.000Z,58.48,48251.9
38,2011-01-21T05:00:00.000Z,53.53,48246.4
38,2010-12-24T05:00:00.000Z,52.02,48225.8
25,2012-08-17T04:00:00.000Z,66.99,48220.6
16,2010-02-26T05:00:00.000Z,18.12,48213.7
5,2010-02-12T05:00:00.000Z,39.81,48204.1
5,2010-10-01T04:00:00.000Z,71.1,48200.1
25,2010-05-07T04:00:00.000Z,63.67,48159.4
21,2012-08-03T04:00:00.000Z,91.57,48126.8
25,2010-08-27T04:00:00.000Z,67.15,48119.5
7,2011-11-04T04:00:00.000Z,23.41,48113.7
21,2012-05-25T04:00:00.000Z,79.49,48099.4
7,2010-12-03T05:00:00.000Z,21.88,48095.1
36,2011-08-26T04:00:00.000Z,86.02,48085.6
7,2010-07-30T04:00:00.000Z,66.07,48069.5
16,2012-05-25T04:00:00.000Z,57.36,48067.1
44,2011-12-09T05:00:00.000Z,24.82,48045
33,2010-04-09T04:00:00.000Z,68.43,48040.6
29,2011-10-07T04:00:00.000Z,56.44,48037.2
21,2011-05-27T04:00:00.000Z,76.86,48033.6
15,2011-11-04T04:00:00.000Z,43.39,48023.3
44,2012-08-31T04:00:00.000Z,79.18,48006.5
16,2010-05-21T04:00:00.000Z,47.34,48006.3
33,2010-04-16T04:00:00.000Z,72.44,47987.2
25,2012-03-09T05:00:00.000Z,37.44,47982.1
25,2011-05-20T04:00:00.000Z,56.56,47960.6
15,2011-01-28T05:00:00.000Z,19.61,47951.8
25,2012-06-01T04:00:00.000Z,69.54,47946
21,2010-10-22T04:00:00.000Z,70.72,47936
29,2011-10-14T04:00:00.000Z,62.63,47924.4
44,2012-08-17T04:00:00.000Z,79.4,47910.1
29,2011-04-22T04:00:00.000Z,47.76,47892.3
21,2012-07-27T04:00:00.000Z,88.09,47884.4
21,2011-03-25T04:00:00.000Z,70.33,47847.8
21,2010-03-12T05:00:00.000Z,57.1,47847.4
21,2012-07-20T04:00:00.000Z,84.25,47836.9
5,2011-11-11T05:00:00.000Z,60.71,47829
7,2012-09-14T04:00:00.000Z,53.66,47807.1
5,2011-09-16T04:00:00.000Z,83.55,47805.6
21,2010-09-24T04:00:00.000Z,80.79,47804.6
15,2011-01-21T05:00:00.000Z,21.84,47778.4
21,2011-10-28T04:00:00.000Z,65.46,47768.7
21,2011-11-04T04:00:00.000Z,56.01,47753.8
16,2011-06-24T04:00:00.000Z,54.36,47748.5
38,2010-05-07T04:00:00.000Z,70.15,47739.7
35,2012-01-13T05:00:00.000Z,41.3,47716.8
33,2010-05-07T04:00:00.000Z,75.4,47713.6
25,2012-08-10T04:00:00.000Z,71.93,47668.8
38,2011-02-18T05:00:00.000Z,53.35,47666.9
44,2012-09-21T04:00:00.000Z,67.96,47665.6
5,2010-10-29T04:00:00.000Z,70.58,47635.9
44,2012-10-12T04:00:00.000Z,55.1,47634.2
36,2011-02-25T05:00:00.000Z,67.73,47624.9
29,2011-05-06T04:00:00.000Z,53.63,47600.3
45,2011-01-28T05:00:00.000Z,24.05,47587.7
16,2010-05-28T04:00:00.000Z,52.08,47587.3
21,2010-05-21T04:00:00.000Z,74.24,47559.1
25,2010-08-13T04:00:00.000Z,72.73,47546.2
25,2011-04-01T04:00:00.000Z,28.5,47517.7
21,2011-09-02T04:00:00.000Z,91.94,47473.9
44,2012-10-05T04:00:00.000Z,61.79,47471.5
45,2010-10-29T04:00:00.000Z,61.3,47458
21,2011-04-08T04:00:00.000Z,68.62,47434.1
15,2010-09-17T04:00:00.000Z,57.94,47414.1
44,2012-01-20T05:00:00.000Z,32.71,47411.3
44,2011-05-13T04:00:00.000Z,52.4,47410.5
5,2011-04-08T04:00:00.000Z,69.64,47408.2
25,2011-02-11T05:00:00.000Z,21.18,47384
44,2012-06-29T04:00:00.000Z,82,47371.2
44,2012-06-08T04:00:00.000Z,68.4,47353.9
25,2010-12-31T05:00:00.000Z,25.89,47342.8
25,2012-01-06T05:00:00.000Z,30.23,47341.3
5,2010-12-31T05:00:00.000Z,49.79,47281.8
16,2011-03-25T04:00:00.000Z,32.61,47275.9
25,2011-08-19T04:00:00.000Z,68.09,47252.2
7,2012-02-10T05:00:00.000Z,18.79,47237.7
5,2011-06-10T04:00:00.000Z,83.61,47236.9
25,2012-05-11T04:00:00.000Z,59.21,47216.8
38,2010-04-02T04:00:00.000Z,59.84,47183.5
25,2011-01-28T05:00:00.000Z,18.92,47178.4
44,2011-05-06T04:00:00.000Z,47.75,47164.6
36,2011-06-10T04:00:00.000Z,82.41,47155
25,2012-04-13T04:00:00.000Z,42.46,47151.1
5,2010-08-13T04:00:00.000Z,87.41,47140
25,2011-06-17T04:00:00.000Z,63.58,47126.2
44,2012-08-10T04:00:00.000Z,81.69,47101.6
21,2011-09-23T04:00:00.000Z,75.68,47091.7
21,2010-03-26T04:00:00.000Z,51.66,47089.6
29,2011-09-23T04:00:00.000Z,62.36,47088.8
21,2011-10-14T04:00:00.000Z,69.79,47065.4
25,2011-06-24T04:00:00.000Z,70.71,47055.7
38,2010-07-30T04:00:00.000Z,96.31,47032.4
38,2011-01-14T05:00:00.000Z,43.15,47028.8
21,2011-09-09T04:00:00.000Z,78.87,47015.2
5,2011-05-27T04:00:00.000Z,80.14,46987.3
29,2011-11-18T05:00:00.000Z,50.62,46970.8
21,2012-05-18T04:00:00.000Z,72.42,46930.4
36,2011-07-22T04:00:00.000Z,83.31,46919.1
44,2011-06-03T04:00:00.000Z,52.76,46907.9
21,2010-08-06T04:00:00.000Z,90.3,46907.6
25,2012-05-18T04:00:00.000Z,58.21,46907.3
21,2010-10-01T04:00:00.000Z,70.28,46889.4
44,2010-08-06T04:00:00.000Z,81.24,46865
21,2012-04-27T04:00:00.000Z,69.21,46862
21,2012-09-21T04:00:00.000Z,71.54,46848.7
44,2010-03-05T05:00:00.000Z,40.65,46846.6
5,2010-02-19T05:00:00.000Z,41.14,46842.4
25,2011-11-11T05:00:00.000Z,44.81,46832
44,2011-07-22T04:00:00.000Z,78.5,46796.4
21,2010-04-23T04:00:00.000Z,64.21,46796.2
15,2012-03-09T05:00:00.000Z,36.97,46790.4
