id,s_date,cpi,max_ws
30,2011-06-10T04:00:00.000Z,214.696,55974.3
30,2011-08-26T04:00:00.000Z,215.387,55971.1
16,2011-03-18T04:00:00.000Z,192.124,55969.9
25,2010-06-04T04:00:00.000Z,204.404,55966.5
23,2011-04-29T04:00:00.000Z,134.436,55956.7
36,2011-03-18T04:00:00.000Z,213.11,55943
45,2011-09-23T04:00:00.000Z,187.03,55931.2
25,2012-01-13T05:00:00.000Z,212.739,55929.2
8,2010-10-01T04:00:00.000Z,215.031,55924
45,2012-07-13T04:00:00.000Z,191.169,55919.2
25,2012-04-06T04:00:00.000Z,214.239,55915.7
45,2012-04-27T04:00:00.000Z,190.868,55914.5
45,2012-05-11T04:00:00.000Z,190.976,55907.1
7,2011-02-04T05:00:00.000Z,191.763,55889.7
45,2012-01-13T05:00:00.000Z,189.326,55881.5
30,2010-07-09T04:00:00.000Z,210.766,55866.6
7,2011-09-09T04:00:00.000Z,194.639,55865.7
44,2012-04-06T04:00:00.000Z,131.038,55854.6
35,2011-01-14T05:00:00.000Z,136.803,55818.6
7,2011-12-09T05:00:00.000Z,195.874,55794.7
38,2011-07-01T04:00:00.000Z,129.089,55793.8
16,2012-09-21T04:00:00.000Z,198.359,55778
44,2011-02-11T05:00:00.000Z,127.859,55761.6
5,2010-10-08T04:00:00.000Z,212.302,55755.9
45,2011-07-29T04:00:00.000Z,186.296,55726.7
5,2012-10-19T04:00:00.000Z,224.019,55725.8
15,2012-03-02T05:00:00.000Z,137.424,55702
16,2010-04-16T04:00:00.000Z,189.663,55685.3
25,2010-06-18T04:00:00.000Z,204.67,55656.1
30,2012-06-15T04:00:00.000Z,221.401,55651.8
25,2011-12-16T05:00:00.000Z,212.068,55638.6
45,2011-10-14T04:00:00.000Z,187.692,55638.4
30,2012-09-28T04:00:00.000Z,222.616,55633.4
25,2010-06-25T04:00:00.000Z,204.568,55630.2
16,2011-01-28T05:00:00.000Z,191.668,55561.4
15,2010-03-12T05:00:00.000Z,131.784,55520.5
45,2011-09-30T04:00:00.000Z,187.257,55516.7
15,2012-08-24T04:00:00.000Z,138.281,55495.9
36,2011-01-14T05:00:00.000Z,210.238,55473.1
5,2011-11-18T05:00:00.000Z,218.794,55463.9
45,2011-11-04T04:00:00.000Z,187.97,55410.3
21,2010-02-26T05:00:00.000Z,210.976,55347
15,2012-05-25T04:00:00.000Z,138.11,55328
15,2010-06-18T04:00:00.000Z,132.473,55321.6
7,2012-08-03T04:00:00.000Z,198.029,55319.7
5,2011-10-07T04:00:00.000Z,217.612,55315.2
29,2011-02-11T05:00:00.000Z,133.261,55312.8
5,2011-01-28T05:00:00.000Z,212.751,55307.2
45,2011-09-09T04:00:00.000Z,186.674,55286
16,2010-09-24T04:00:00.000Z,190.571,55279.6
16,2010-12-10T05:00:00.000Z,190.974,55271
30,2011-07-08T04:00:00.000Z,214.93,55267.1
45,2010-07-23T04:00:00.000Z,182.351,55249.4
30,2012-06-22T04:00:00.000Z,221.441,55237.2
5,2011-08-05T04:00:00.000Z,216.107,55232.2
15,2011-12-09T05:00:00.000Z,136.503,55212.2
25,2010-07-30T04:00:00.000Z,204.605,55209.7
25,2011-10-14T04:00:00.000Z,210.403,55204.3
30,2012-08-17T04:00:00.000Z,221.675,55202.5
45,2011-03-18T04:00:00.000Z,184.81,55184.4
21,2011-04-15T04:00:00.000Z,214.942,55159.5
16,2011-01-14T05:00:00.000Z,191.479,55142.7
45,2012-08-03T04:00:00.000Z,191.164,55100.8
30,2010-07-23T04:00:00.000Z,210.892,55051.3
45,2011-09-16T04:00:00.000Z,186.802,55030.3
7,2012-01-20T05:00:00.000Z,196.78,55026.9
15,2010-05-07T04:00:00.000Z,132.106,55026.4
25,2011-07-15T04:00:00.000Z,208.531,55025.5
36,2010-12-17T05:00:00.000Z,210.179,55019.1
45,2012-01-20T05:00:00.000Z,189.421,55016.9
16,2011-08-12T04:00:00.000Z,194.111,55001.8
45,2010-10-01T04:00:00.000Z,182.717,54996.9
5,2012-03-23T04:00:00.000Z,221.874,54979.6
7,2011-02-11T05:00:00.000Z,191.857,54971.6
15,2011-09-16T04:00:00.000Z,136.314,54962.1
15,2010-11-12T05:00:00.000Z,132.978,54949.7
5,2011-09-30T04:00:00.000Z,217.276,54934.5
15,2012-07-13T04:00:00.000Z,138.263,54906.4
16,2011-06-17T04:00:00.000Z,192.903,54905.6
45,2012-08-10T04:00:00.000Z,191.163,54892.8
30,2010-09-10T04:00:00.000Z,211.153,54879
16,2010-11-19T05:00:00.000Z,191.031,54878.8
44,2012-01-13T05:00:00.000Z,130.244,54871.4
45,2011-11-18T05:00:00.000Z,188.198,54868.9
5,2012-08-10T04:00:00.000Z,222.547,54848.3
36,2011-04-15T04:00:00.000Z,214.026,54804.7
45,2012-10-12T04:00:00.000Z,192.327,54797.4
16,2012-02-17T05:00:00.000Z,196.943,54791.2
44,2012-02-03T05:00:00.000Z,130.35,54779.2
45,2010-03-05T05:00:00.000Z,182.12,54761.9
25,2011-04-29T04:00:00.000Z,208.639,54758.3
36,2010-12-24T05:00:00.000Z,210.181,54730.3
15,2010-05-21T04:00:00.000Z,132.223,54720.1
45,2010-04-16T04:00:00.000Z,181.692,54708.7
15,2010-11-19T05:00:00.000Z,132.917,54700.2
45,2010-05-21T04:00:00.000Z,181.854,54669.6
30,2012-08-03T04:00:00.000Z,221.587,54653.3
15,2012-08-03T04:00:00.000Z,138.174,54628.8
15,2011-07-22T04:00:00.000Z,135.874,54628.5
9,2012-09-28T04:00:00.000Z,226.763,54602
21,2011-12-09T05:00:00.000Z,218.605,54601.7
45,2011-03-25T04:00:00.000Z,184.994,54583.6
5,2011-02-11T05:00:00.000Z,213.494,54578
16,2012-05-11T04:00:00.000Z,197.548,54572.9
29,2012-02-10T05:00:00.000Z,137.167,54572.2
5,2012-08-03T04:00:00.000Z,222.539,54543.1
45,2012-02-24T05:00:00.000Z,190.007,54536.3
15,2010-12-31T05:00:00.000Z,132.815,54527.8
16,2011-09-30T04:00:00.000Z,194.878,54517
45,2012-03-23T04:00:00.000Z,190.536,54502.9
45,2011-01-21T05:00:00.000Z,182.919,54500.4
15,2010-07-09T04:00:00.000Z,132.546,54483
37,2011-07-08T04:00:00.000Z,214.025,54478
15,2011-04-01T04:00:00.000Z,134.068,54463.2
5,2012-06-22T04:00:00.000Z,222.39,54444.9
5,2011-10-21T04:00:00.000Z,218.085,54429.3
45,2012-10-19T04:00:00.000Z,192.331,54427.6
15,2010-06-04T04:00:00.000Z,132.365,54396.6
16,2010-08-13T04:00:00.000Z,190.261,54367.6
38,2011-08-12T04:00:00.000Z,129.202,54356.2
29,2011-12-16T05:00:00.000Z,136.534,54355.9
30,2012-04-27T04:00:00.000Z,221.256,54354.4
15,2012-07-27T04:00:00.000Z,138.203,54332.4
45,2010-08-13T04:00:00.000Z,182.623,54317.4
25,2010-02-19T05:00:00.000Z,204.432,54315.1
16,2010-07-30T04:00:00.000Z,189.937,54307.9
30,2012-08-24T04:00:00.000Z,221.808,54289.4
30,2012-04-13T04:00:00.000Z,221.148,54277
44,2011-11-11T05:00:00.000Z,129.817,54238.5
44,2011-08-26T04:00:00.000Z,129.283,54219.5
35,2012-06-29T04:00:00.000Z,142.192,54191.4
25,2010-12-10T05:00:00.000Z,204.688,54179.7
36,2010-11-19T05:00:00.000Z,210.654,54123
15,2011-07-15T04:00:00.000Z,135.784,54102.5
16,2010-03-12T05:00:00.000Z,189.737,54081.8
16,2011-07-29T04:00:00.000Z,193.712,54053.9
30,2010-06-11T04:00:00.000Z,211.112,54019.8
38,2011-07-08T04:00:00.000Z,129.113,54012.1
38,2011-01-07T05:00:00.000Z,127.192,53988.3
15,2012-09-28T04:00:00.000Z,138.74,53985.1
37,2010-06-04T04:00:00.000Z,209.94,53965.9
15,2011-05-13T04:00:00.000Z,134.593,53961.4
15,2010-07-16T04:00:00.000Z,132.567,53945.2
5,2012-06-29T04:00:00.000Z,222.431,53934.2
45,2011-02-25T05:00:00.000Z,184.163,53873.1
45,2011-08-19T04:00:00.000Z,186.509,53871.2
30,2010-06-04T04:00:00.000Z,210.834,53832.4
5,2012-08-24T04:00:00.000Z,222.762,53831.5
15,2012-01-20T05:00:00.000Z,136.856,53809.7
38,2011-11-25T05:00:00.000Z,129.836,53796.2
45,2010-02-26T05:00:00.000Z,182.077,53780.8
15,2011-01-14T05:00:00.000Z,132.951,53757.4
15,2011-03-04T05:00:00.000Z,133.614,53747.2
15,2012-07-06T04:00:00.000Z,138.23,53736.4
16,2010-03-26T04:00:00.000Z,189.72,53731.9
8,2011-12-30T05:00:00.000Z,223.058,53727.6
15,2011-02-25T05:00:00.000Z,133.492,53712.2
45,2012-09-14T04:00:00.000Z,191.7,53712
36,2010-12-10T05:00:00.000Z,210.237,53710.6
45,2012-10-05T04:00:00.000Z,192.17,53700.6
30,2012-05-11T04:00:00.000Z,221.363,53677.3
7,2012-02-03T05:00:00.000Z,196.873,53632.3
15,2011-04-15T04:00:00.000Z,134.278,53622.7
15,2012-02-03T05:00:00.000Z,137.063,53619.8
15,2011-08-05T04:00:00.000Z,136.054,53591.3
15,2011-08-12T04:00:00.000Z,136.144,53590.2
30,2011-02-18T05:00:00.000Z,212.903,53582.5
30,2010-08-27T04:00:00.000Z,211.224,53577.5
16,2011-11-11T05:00:00.000Z,195.638,53576.3
38,2012-02-17T05:00:00.000Z,130.455,53548.7
38,2011-09-02T04:00:00.000Z,129.326,53546.3
45,2011-04-15T04:00:00.000Z,185.534,53542.2
21,2011-02-25T05:00:00.000Z,213.19,53539.6
45,2011-04-29T04:00:00.000Z,185.803,53517.8
44,2011-07-01T04:00:00.000Z,129.089,53515.9
38,2011-02-04T05:00:00.000Z,127.72,53496.8
30,2011-09-09T04:00:00.000Z,215.515,53494.7
7,2012-08-10T04:00:00.000Z,198.08,53493.8
25,2012-06-29T04:00:00.000Z,214.647,53475.6
45,2010-08-06T04:00:00.000Z,182.532,53467.2
29,2011-05-13T04:00:00.000Z,134.593,53466.8
30,2012-09-07T04:00:00.000Z,222.075,53458.2
25,2012-07-06T04:00:00.000Z,214.687,53397.4
29,2012-04-06T04:00:00.000Z,137.797,53381.6
45,2012-09-28T04:00:00.000Z,192.014,53381.5
15,2010-08-20T04:00:00.000Z,132.662,53318.5
16,2011-02-04T05:00:00.000Z,191.763,53309.7
7,2012-07-20T04:00:00.000Z,197.929,53274.9
29,2010-12-10T05:00:00.000Z,132.676,53254.6
15,2010-04-09T04:00:00.000Z,131.941,53246.3
44,2012-04-13T04:00:00.000Z,131.108,53232.1
21,2012-02-24T05:00:00.000Z,220.276,53163.8
15,2011-11-11T05:00:00.000Z,136.462,53160.4
5,2012-06-15T04:00:00.000Z,222.349,53158.5
7,2011-06-10T04:00:00.000Z,192.847,53126.2
38,2011-08-26T04:00:00.000Z,129.283,53119.7
36,2011-02-04T05:00:00.000Z,211.333,53062.3
7,2012-06-22T04:00:00.000Z,197.739,52979.5
7,2010-08-13T04:00:00.000Z,190.261,52977.6
35,2011-01-21T05:00:00.000Z,136.887,52948.5
5,2011-08-26T04:00:00.000Z,216.295,52937.1
16,2011-04-15T04:00:00.000Z,192.423,52925.7
45,2010-07-16T04:00:00.000Z,182.26,52894.7
5,2010-04-02T04:00:00.000Z,211.373,52873
15,2012-01-27T05:00:00.000Z,136.96,52855.8
5,2012-08-31T04:00:00.000Z,222.896,52838.1
25,2011-08-26T04:00:00.000Z,208.902,52833.2
16,2012-02-24T05:00:00.000Z,196.95,52800.1
15,2011-10-07T04:00:00.000Z,136.472,52797.6
16,2011-07-08T04:00:00.000Z,193.188,52783.2
45,2011-09-02T04:00:00.000Z,186.619,52776.5
44,2011-01-14T05:00:00.000Z,127.301,52759.4
16,2012-03-16T04:00:00.000Z,197.046,52752.4
16,2010-07-23T04:00:00.000Z,189.775,52747.2
29,2011-01-07T05:00:00.000Z,132.882,52709.2
5,2011-08-12T04:00:00.000Z,216.168,52676.4
30,2011-06-03T04:00:00.000Z,214.925,52668.6
25,2010-08-20T04:00:00.000Z,204.822,52667.2
5,2011-07-22T04:00:00.000Z,215.986,52659.9
25,2012-06-15T04:00:00.000Z,214.565,52652.1
15,2010-09-24T04:00:00.000Z,132.762,52647.9
15,2011-09-23T04:00:00.000Z,136.367,52641.2
45,2010-07-30T04:00:00.000Z,182.442,52630.8
15,2011-10-21T04:00:00.000Z,136.502,52616.2
15,2010-03-05T05:00:00.000Z,131.735,52561.2
15,2010-03-26T04:00:00.000Z,131.863,52557.5
45,2010-05-14T04:00:00.000Z,181.661,52553.9
21,2011-12-30T05:00:00.000Z,219.177,52526.7
44,2010-10-01T04:00:00.000Z,126.235,52526.3
45,2010-11-12T05:00:00.000Z,182.992,52489.8
45,2011-01-14T05:00:00.000Z,182.659,52489.1
45,2011-10-21T04:00:00.000Z,187.785,52476.2
29,2011-03-04T05:00:00.000Z,133.614,52448.9
16,2010-10-01T04:00:00.000Z,190.674,52447
35,2010-09-24T04:00:00.000Z,136.632,52426.9
15,2011-07-08T04:00:00.000Z,135.628,52423.8
30,2010-05-07T04:00:00.000Z,210.001,52415.4
29,2012-07-13T04:00:00.000Z,138.263,52390.6
45,2010-09-17T04:00:00.000Z,182.623,52385.7
36,2011-01-21T05:00:00.000Z,210.603,52376.8
45,2010-02-12T05:00:00.000Z,181.982,52375.4
15,2011-03-11T05:00:00.000Z,133.736,52344.9
16,2011-02-11T05:00:00.000Z,191.857,52341.4
29,2011-03-11T05:00:00.000Z,133.736,52333
16,2010-06-25T04:00:00.000Z,189.453,52309.8
15,2010-02-26T05:00:00.000Z,131.686,52281.1
44,2011-03-04T05:00:00.000Z,128.265,52280.2
44,2012-07-13T04:00:00.000Z,130.683,52262.8
45,2012-08-31T04:00:00.000Z,191.461,52240.8
5,2010-05-21T04:00:00.000Z,211.169,52240.7
21,2012-04-20T04:00:00.000Z,221.202,52197.1
7,2012-06-29T04:00:00.000Z,197.786,52186.5
5,2012-04-27T04:00:00.000Z,222.205,52160.3
30,2010-10-29T04:00:00.000Z,211.566,52153.7
7,2012-07-13T04:00:00.000Z,197.879,52146.8
36,2010-10-29T04:00:00.000Z,210.674,52146.5
7,2012-03-16T04:00:00.000Z,197.046,52134.3
25,2012-02-10T05:00:00.000Z,213.119,52082.9
16,2011-10-07T04:00:00.000Z,194.946,52041.4
15,2010-10-29T04:00:00.000Z,132.871,52034.4
5,2010-06-11T04:00:00.000Z,212.014,51965.5
15,2012-06-22T04:00:00.000Z,138.163,51954.4
16,2011-06-03T04:00:00.000Z,192.842,51946.1
45,2012-07-27T04:00:00.000Z,191.166,51943.8
5,2010-03-05T05:00:00.000Z,211.907,51942.2
30,2010-06-18T04:00:00.000Z,211.11,51933.3
29,2012-01-13T05:00:00.000Z,136.753,51930.7
44,2012-05-25T04:00:00.000Z,131.029,51929
25,2011-04-08T04:00:00.000Z,208.109,51926
38,2011-05-27T04:00:00.000Z,129.062,51911.6
36,2011-03-25T04:00:00.000Z,213.344,51909.5
25,2012-06-22T04:00:00.000Z,214.606,51893.8
16,2012-04-20T04:00:00.000Z,197.723,51891.5
44,2010-12-24T05:00:00.000Z,126.984,51884.2
5,2011-07-08T04:00:00.000Z,215.841,51867.9
35,2011-07-29T04:00:00.000Z,139.893,51857.7
16,2012-05-18T04:00:00.000Z,197.555,51853.6
5,2010-05-28T04:00:00.000Z,211.451,51833.6
25,2012-07-13T04:00:00.000Z,214.728,51806.2
25,2010-08-06T04:00:00.000Z,204.729,51764.5
16,2010-08-20T04:00:00.000Z,190.295,51751.5
45,2010-03-19T04:00:00.000Z,182.078,51715.5
16,2010-06-11T04:00:00.000Z,189.4,51705.5
38,2010-11-26T05:00:00.000Z,126.669,51685.5
36,2010-11-26T05:00:00.000Z,210.515,51678.4
15,2010-07-23T04:00:00.000Z,132.583,51670.4
25,2010-03-05T05:00:00.000Z,204.494,51616
7,2011-03-18T04:00:00.000Z,192.124,51599.1
5,2011-06-24T04:00:00.000Z,215.654,51591.8
21,2010-08-13T04:00:00.000Z,211.295,51591.7
16,2011-12-09T05:00:00.000Z,195.874,51588.4
38,2011-07-29T04:00:00.000Z,129.168,51573.5
21,2011-07-22T04:00:00.000Z,215.075,51559.7
25,2010-10-08T04:00:00.000Z,204.952,51541.6
15,2010-10-15T04:00:00.000Z,132.763,51514.7
45,2010-09-10T04:00:00.000Z,182.598,51471.7
15,2011-08-19T04:00:00.000Z,136.183,51456.8
21,2011-06-17T04:00:00.000Z,214.651,51445.6
15,2010-10-08T04:00:00.000Z,132.752,51443.3
7,2012-08-24T04:00:00.000Z,198.098,51422.5
45,2011-03-11T05:00:00.000Z,184.613,51415.9
15,2010-06-11T04:00:00.000Z,132.436,51414.7
35,2012-05-25T04:00:00.000Z,142.103,51403.5
5,2010-12-17T05:00:00.000Z,211.958,51386.8
16,2011-08-05T04:00:00.000Z,193.911,51382.3
21,2011-04-01T04:00:00.000Z,214.489,51379.5
21,2011-07-01T04:00:00.000Z,214.837,51329.7
15,2011-04-08T04:00:00.000Z,134.178,51307
38,2011-09-09T04:00:00.000Z,129.369,51304.2
45,2010-04-23T04:00:00.000Z,181.677,51259
44,2012-05-04T04:00:00.000Z,131.136,51256.4
45,2010-10-22T04:00:00.000Z,182.856,51242.3
15,2012-05-18T04:00:00.000Z,138.107,51241
45,2012-08-24T04:00:00.000Z,191.345,51222
7,2012-07-27T04:00:00.000Z,197.979,51191.2
44,2011-02-04T05:00:00.000Z,127.72,51186.9
21,2012-03-02T05:00:00.000Z,220.487,51186
16,2010-04-09T04:00:00.000Z,189.69,51162.1
7,2010-07-09T04:00:00.000Z,189.523,51152.8
7,2012-09-07T04:00:00.000Z,198.095,51151.7
21,2011-07-29T04:00:00.000Z,215.136,51142.2
25,2010-06-11T04:00:00.000Z,204.668,51127.5
16,2010-03-05T05:00:00.000Z,189.67,51112.7
45,2010-03-12T05:00:00.000Z,182.163,51091.2
44,2011-11-18T05:00:00.000Z,129.827,51080.2
25,2011-11-18T05:00:00.000Z,211.185,51052.5
15,2012-04-13T04:00:00.000Z,137.868,51048
15,2012-04-20T04:00:00.000Z,137.923,51006.3
15,2010-03-19T04:00:00.000Z,131.824,50998.5
44,2012-02-17T05:00:00.000Z,130.455,50994.2
21,2010-04-16T04:00:00.000Z,210.15,50979.8
7,2012-01-13T05:00:00.000Z,196.733,50974.1
44,2012-03-30T04:00:00.000Z,130.967,50955.3
5,2011-10-14T04:00:00.000Z,217.924,50951.8
5,2011-04-29T04:00:00.000Z,216.197,50945.3
36,2011-02-11T05:00:00.000Z,211.699,50928.9
21,2012-08-17T04:00:00.000Z,221.675,50917.2
21,2010-03-05T05:00:00.000Z,211.007,50898.2
15,2012-10-05T04:00:00.000Z,138.826,50882
35,2011-07-01T04:00:00.000Z,139.364,50859.9
21,2012-06-22T04:00:00.000Z,221.441,50838.4
8,2010-12-31T05:00:00.000Z,214.745,50834.5
21,2010-07-23T04:00:00.000Z,210.892,50804.6
15,2012-04-06T04:00:00.000Z,137.797,50791.8
25,2010-07-09T04:00:00.000Z,204.363,50790.2
15,2011-08-26T04:00:00.000Z,136.214,50786.3
38,2011-06-24T04:00:00.000Z,129.066,50727.1
38,2011-01-28T05:00:00.000Z,127.58,50725.3
25,2010-04-16T04:00:00.000Z,203.731,50668
36,2011-08-12T04:00:00.000Z,214.36,50666.9
44,2010-11-26T05:00:00.000Z,126.669,50658.9
16,2010-06-18T04:00:00.000Z,189.419,50655.7
21,2011-08-12T04:00:00.000Z,215.259,50652.7
5,2011-03-11T05:00:00.000Z,214.673,50638.6
21,2011-11-18T05:00:00.000Z,217.867,50625.9
25,2011-08-12T04:00:00.000Z,208.782,50600.9
15,2012-06-15T04:00:00.000Z,138.13,50580.1
35,2011-06-10T04:00:00.000Z,138.861,50569.1
29,2010-02-19T05:00:00.000Z,131.637,50563
38,2010-03-05T05:00:00.000Z,126.578,50560.2
21,2012-06-15T04:00:00.000Z,221.401,50553.1
16,2012-03-30T04:00:00.000Z,197.413,50545.8
29,2012-04-13T04:00:00.000Z,137.868,50544.5
29,2012-02-17T05:00:00.000Z,137.258,50526.5
30,2012-06-01T04:00:00.000Z,221.385,50509
45,2010-04-30T04:00:00.000Z,181.662,50500
44,2011-11-25T05:00:00.000Z,129.836,50492.9
5,2012-03-16T04:00:00.000Z,221.799,50490.8
44,2012-03-02T05:00:00.000Z,130.646,50470
5,2011-03-25T04:00:00.000Z,215.164,50469.8
45,2010-11-19T05:00:00.000Z,182.899,50462.9
15,2011-04-29T04:00:00.000Z,134.436,50459.1
15,2012-01-13T05:00:00.000Z,136.753,50445.4
15,2012-02-17T05:00:00.000Z,137.258,50411.7
5,2010-07-16T04:00:00.000Z,211.656,50405
21,2012-03-16T04:00:00.000Z,220.85,50403.4
25,2011-10-07T04:00:00.000Z,210.117,50381.9
15,2011-12-30T05:00:00.000Z,136.643,50366.8
44,2012-09-07T04:00:00.000Z,130.933,50360.8
44,2012-01-06T05:00:00.000Z,130.158,50359.7
15,2012-06-29T04:00:00.000Z,138.196,50355.6
5,2011-02-25T05:00:00.000Z,214.096,50333.8
44,2012-02-10T05:00:00.000Z,130.385,50317.7
5,2010-06-04T04:00:00.000Z,211.733,50309.3
45,2010-08-20T04:00:00.000Z,182.617,50304.4
38,2011-04-01T04:00:00.000Z,128.72,50302.2
36,2011-04-22T04:00:00.000Z,214.192,50299.8
38,2011-04-22T04:00:00.000Z,128.955,50297.7
38,2010-11-05T04:00:00.000Z,126.491,50292
21,2011-04-22T04:00:00.000Z,215.11,50271.4
25,2010-09-03T04:00:00.000Z,204.758,50271.1
25,2010-05-21T04:00:00.000Z,203.877,50258
36,2011-06-17T04:00:00.000Z,213.748,50253.7
7,2011-09-02T04:00:00.000Z,194.509,50241.4
7,2012-08-17T04:00:00.000Z,198.1,50206.3
25,2012-07-20T04:00:00.000Z,214.733,50199
7,2012-03-23T04:00:00.000Z,197.23,50166.9
16,2011-05-06T04:00:00.000Z,192.725,50149.2
36,2011-03-11T05:00:00.000Z,212.861,50140
44,2012-06-15T04:00:00.000Z,130.83,50128.1
15,2010-07-30T04:00:00.000Z,132.598,50121.6
36,2010-11-05T04:00:00.000Z,210.72,50115.6
44,2012-04-20T04:00:00.000Z,131.117,50099.9
25,2011-09-02T04:00:00.000Z,208.963,50094.6
25,2010-04-09T04:00:00.000Z,203.849,50087.4
45,2010-10-15T04:00:00.000Z,182.811,50083.4
21,2010-06-18T04:00:00.000Z,211.11,50039.6
21,2011-08-05T04:00:00.000Z,215.198,50037.5
25,2010-02-26T05:00:00.000Z,204.463,50034.7
44,2010-11-12T05:00:00.000Z,126.546,49996.4
21,2010-06-25T04:00:00.000Z,210.995,49984.9
16,2012-10-05T04:00:00.000Z,198.822,49951.4
21,2012-04-13T04:00:00.000Z,221.148,49926.5
5,2011-03-18T04:00:00.000Z,214.926,49921.7
36,2011-04-01T04:00:00.000Z,213.578,49919.2
44,2011-06-10T04:00:00.000Z,129.036,49909.2
36,2011-08-05T04:00:00.000Z,214.297,49906.8
21,2010-09-03T04:00:00.000Z,211.189,49861.8
7,2012-06-15T04:00:00.000Z,197.692,49854.8
29,2011-07-08T04:00:00.000Z,135.628,49847.9
36,2011-03-04T05:00:00.000Z,212.576,49825.2
16,2010-05-07T04:00:00.000Z,189.531,49809.2
15,2010-09-10T04:00:00.000Z,132.756,49808.3
35,2010-12-31T05:00:00.000Z,136.665,49797.9
21,2011-06-03T04:00:00.000Z,214.925,49776.9
21,2010-06-04T04:00:00.000Z,210.834,49766.8
16,2012-08-10T04:00:00.000Z,198.08,49762.5
21,2011-03-18T04:00:00.000Z,214.016,49758.6
38,2011-04-08T04:00:00.000Z,128.824,49754.8
29,2012-06-08T04:00:00.000Z,138.117,49731.3
38,2010-02-05T05:00:00.000Z,126.442,49727.3
29,2011-08-26T04:00:00.000Z,136.214,49714.3
16,2012-05-04T04:00:00.000Z,197.606,49713.3
25,2012-03-02T05:00:00.000Z,213.672,49711.6
5,2010-05-14T04:00:00.000Z,210.887,49704
25,2011-06-10T04:00:00.000Z,208.154,49702.8
25,2011-07-29T04:00:00.000Z,208.656,49675.7
25,2011-01-07T05:00:00.000Z,204.649,49666.9
16,2010-02-19T05:00:00.000Z,189.534,49663.5
16,2010-12-17T05:00:00.000Z,191.03,49653.2
7,2012-08-31T04:00:00.000Z,198.097,49606.3
15,2012-08-10T04:00:00.000Z,138.144,49603.9
7,2011-12-02T05:00:00.000Z,195.822,49587.5
16,2012-07-06T04:00:00.000Z,197.832,49578.1
5,2010-08-06T04:00:00.000Z,212.062,49568
29,2011-08-19T04:00:00.000Z,136.183,49561
44,2011-09-30T04:00:00.000Z,129.606,49544.8
16,2012-06-29T04:00:00.000Z,197.786,49534.3
29,2010-03-05T05:00:00.000Z,131.735,49503.3
25,2012-08-24T04:00:00.000Z,214.957,49471.7
5,2011-06-03T04:00:00.000Z,215.838,49463.6
25,2012-08-31T04:00:00.000Z,215.088,49446.2
7,2011-08-26T04:00:00.000Z,194.38,49428.1
44,2012-02-24T05:00:00.000Z,130.55,49398.7
21,2012-03-09T05:00:00.000Z,220.697,49396.4
21,2010-06-11T04:00:00.000Z,211.112,49391.7
21,2011-07-08T04:00:00.000Z,214.93,49388.2
44,2012-04-27T04:00:00.000Z,131.127,49385.2
21,2010-07-16T04:00:00.000Z,210.758,49378
21,2010-12-03T05:00:00.000Z,211.266,49336.8
21,2011-01-21T05:00:00.000Z,211.486,49316.6
7,2011-10-28T04:00:00.000Z,195.332,49302.8
21,2012-03-23T04:00:00.000Z,220.924,49285.1
45,2010-03-26T04:00:00.000Z,181.972,49277.1
25,2011-07-01T04:00:00.000Z,208.335,49269.8
5,2012-02-24T05:00:00.000Z,221.222,49267.6
21,2011-11-11T05:00:00.000Z,217.646,49266.7
36,2011-08-19T04:00:00.000Z,214.424,49246.7
15,2012-10-26T04:00:00.000Z,138.728,49244
25,2010-04-23T04:00:00.000Z,203.691,49240.7
21,2012-02-17T05:00:00.000Z,220.065,49227
29,2011-12-02T05:00:00.000Z,136.491,49193.4
38,2011-10-28T04:00:00.000Z,129.794,49155.6
15,2011-04-22T04:00:00.000Z,134.357,49150
5,2010-09-17T04:00:00.000Z,212.077,49148.4
38,2011-02-11T05:00:00.000Z,127.859,49141.7
25,2011-05-27T04:00:00.000Z,208.557,49137.7
7,2011-07-15T04:00:00.000Z,193.313,49136.1
25,2010-07-16T04:00:00.000Z,204.357,49132.3
7,2010-08-06T04:00:00.000Z,190.099,49130.2
33,2010-05-14T04:00:00.000Z,126.209,49129.8
38,2011-03-25T04:00:00.000Z,128.616,49104.8
15,2011-10-28T04:00:00.000Z,136.488,49091.6
21,2012-04-06T04:00:00.000Z,221.074,49089.4
21,2011-06-24T04:00:00.000Z,214.744,49086.9
25,2011-03-04T05:00:00.000Z,206.915,49086.1
29,2010-03-26T04:00:00.000Z,131.863,49085
29,2012-05-04T04:00:00.000Z,138.033,49040.3
25,2011-02-04T05:00:00.000Z,205.733,49013.3
25,2012-08-03T04:00:00.000Z,214.743,49003.8
15,2011-03-25T04:00:00.000Z,133.959,48973.6
25,2010-11-05T04:00:00.000Z,205.161,48960.6
45,2010-08-27T04:00:00.000Z,182.61,48959.2
5,2011-04-22T04:00:00.000Z,216.028,48957.6
38,2010-08-06T04:00:00.000Z,126.085,48928.2
16,2010-10-15T04:00:00.000Z,190.862,48924.2
29,2010-04-02T04:00:00.000Z,131.902,48921.7
5,2010-07-09T04:00:00.000Z,211.664,48916.8
44,2011-05-27T04:00:00.000Z,129.062,48914.2
15,2010-09-03T04:00:00.000Z,132.725,48902.3
44,2010-11-19T05:00:00.000Z,126.607,48899.4
21,2011-07-15T04:00:00.000Z,215.013,48883.1
